data_hora,entrada_id_raw,entrada_prazo_raw,entrada_taxa_raw,entrada_produto_raw,entrada_convenio_raw,saida_produto,saida_convenio,saida_familia,saida_grupo,confianca,aprovado,corrigido_para
2025-12-11T22:27:02.623745,2777,120,2.3,REFIN PORT - GOV RORAIMA - 2.30%,Gov. RR,"GOV. RR - 2,30%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:04.376299,2778,120,2.4,REFIN PORT - GOV RORAIMA - 2.40%,Gov. RR,"GOV. RR - 2,40%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:06.161571,2779,120,2.5,REFIN PORT - GOV RORAIMA - 2.50%,Gov. RR,"GOV. RR - 2,50%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:08.064088,2789,96,1.64,REFIN PORT - GOV SP - PMSP - 1.64%,Gov. SP,"GOV. SP - PMSP - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:14.113704,2790,96,1.75,REFIN PORT - GOV SP - PMSP - 1.75%,Gov. SP,"GOV. SP - PMSP - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:15.674143,2791,96,1.96,REFIN PORT - GOV SP - PMSP - 1.96%,Gov. SP,"GOV. SP - PMSP - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:17.386563,2792,96,1.99,REFIN PORT - GOV SP - PMSP - 1.99%,Gov. SP,"GOV. SP - PMSP - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:19.366907,2793,96,2.09,REFIN PORT - GOV SP - PMSP - 2.09%,Gov. SP,"GOV. SP - PMSP - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:27:20.916775,1729,72,2,EMPRÉSTIMO - PREF SALVADOR - 2.00%,PREF. SALVADOR,"PREF. SALVADOR - 2,00%",PREF. SALVADOR BA,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:27:23.059514,1729,84,2,EMPRÉSTIMO - PREF SALVADOR - 2.00%,PREF. SALVADOR,"PREF. SALVADOR - 2,00%",PREF. SALVADOR BA,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:27:25.057067,1729,96,2,EMPRÉSTIMO - PREF SALVADOR - 2.00%,PREF. SALVADOR,"PREF. SALVADOR - 2,00%",PREF. SALVADOR BA,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:27:27.257068,1729,120,2,EMPRÉSTIMO - PREF SALVADOR - 2.00%,PREF. SALVADOR,"PREF. SALVADOR - 2,00%",PREF. SALVADOR BA,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:14:19.253617,2234,84,2,EMPRÉSTIMO - GOV TOCANTINS - 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:20.977468,2234,96,2,EMPRÉSTIMO - GOV TOCANTINS - 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:23.019996,2412,120,2,EMPRÉSTIMO - PREF CAMPO LARGO - 2.00%,PREF CAMPO LARGO,"PREF. CAMPO LARGO - 2,00%",PREF. CAMPO LARGO PR,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:14:24.874677,2856,120,1.9,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 1.90%,Gov. AC,"GOV. AC - 1,90%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:26.702793,2857,120,1.95,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 1.95%,Gov. AC,"GOV. AC - 1,95%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:27.910784,2858,120,2,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.00%,Gov. AC,"GOV. AC - 2,00%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:29.529413,2859,120,2.1,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.10%,Gov. AC,"GOV. AC - 2,10%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:31.218200,2860,120,2.2,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.20%,Gov. AC,"GOV. AC - 2,20%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:32.761224,2861,120,2.3,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.30%,Gov. AC,"GOV. AC - 2,30%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:34.184606,2862,120,2.4,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.40%,Gov. AC,"GOV. AC - 2,40%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:35.569301,2863,120,2.5,COMBO - GOV ACRE - PORT 1.49% A 2.50% - REFIN 2.50%,Gov. AC,"GOV. AC - 2,50%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:36.887203,2864,120,1.93,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 1.93%,Gov. AM,"GOV. AM - 1,93%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:38.918163,2865,120,1.98,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 1.98%,Gov. AM,"GOV. AM - 1,98%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:40.372635,2866,120,2,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.00%,Gov. AM,"GOV. AM - 2,00%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:41.827392,2867,120,2.1,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.10%,Gov. AM,"GOV. AM - 2,10%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:43.111483,2868,120,2.2,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.20%,Gov. AM,"GOV. AM - 2,20%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:45.196173,2869,120,2.3,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.30%,Gov. AM,"GOV. AM - 2,30%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:46.946478,2870,120,2.4,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.40%,Gov. AM,"GOV. AM - 2,40%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:48.232987,2871,120,2.5,COMBO - GOV AMAZONAS - PORT 1.47% A 2.50% - REFIN 2.50%,Gov. AM,"GOV. AM - 2,50%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:49.786825,2872,120,1.72,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 1.72%,Gov. BA,"GOV. BA - 1,72%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:51.146239,2873,120,1.75,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 1.75%,Gov. BA,"GOV. BA - 1,75%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:52.467086,2874,120,1.8,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 1.80%,Gov. BA,"GOV. BA - 1,80%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:53.965629,2875,120,1.85,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 1.85%,Gov. BA,"GOV. BA - 2,85%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:55.336523,2876,120,1.9,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 1.90%,Gov. BA,"GOV. BA - 1,90%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:57.111607,2877,120,2,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:14:58.996755,2878,120,2.1,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 2.10%,Gov. BA,"GOV. BA - 2,10%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:00.827793,2879,120,2.2,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 2.20%,Gov. BA,"GOV. BA - 2,20%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:02.353540,2880,120,2.3,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 2.30%,Gov. BA,"GOV. BA - 2,30%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:03.823232,2881,120,1.87,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 1.87%,Gov. GO,"GOV. GO - 1,87%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:05.663121,2882,120,1.95,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 1.95%,Gov. GO,"GOV. GO - 1,95%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:07.151175,2883,120,2.05,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.05%,Gov. GO,"GOV. GO - 2,05%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:08.572269,2884,120,2.15,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.15%,Gov. GO,"GOV. GO - 2,15%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:10.275507,2885,120,2.25,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.25%,Gov. GO,"GOV. GO - 2,25%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:11.582596,2886,120,2.35,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.35%,Gov. GO,"GOV. GO - 2,35%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:14.336715,2845,120,2.29,REFIN PORT - PREF SP - 2.29%,PREF. SP,"PREF. SAO PAULO - 2,29%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:16.674505,2846,120,2.39,REFIN PORT - PREF SP - 2.39%,PREF. SP,"PREF. SAO PAULO - 2,39%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:18.048482,2847,120,2.49,REFIN PORT - PREF SP - 2.49%,PREF. SP,"PREF. SAO PAULO - 2,49%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:22.048763,1428,36-47,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:24.342193,1428,48-59,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:26.099725,1428,60-71,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:27.798497,1428,72-83,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:29.555847,1428,84-95,0,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:31.295799,1428,96,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:33.349099,1427,60-71,0,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,50%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,50%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:34.976275,2246,12,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:36.906295,2246,24,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:38.651848,2246,36,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - BENEFICIO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:40.966867,2378,60,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:42.633723,2378,72,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:44.244344,2378,84,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:45.930416,2378,96,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:47.491974,2378,120,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:15:49.614689,2456,72,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:51.598891,2456,84,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:55.950532,2456,96,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:57.365240,2456,120,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:15:59.106058,1607,36,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:00.963935,1607,48,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:02.889301,1607,60,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:04.531290,1607,72,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:06.349659,1607,84,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:08.509223,1607,96,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:10.908868,1607,120,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:12.940314,2238,120,2,EMPRÉSTIMO - PREF JUNDIAI - 2.00%,PREF. JUNDIAI,"PREF. JUNDIAI - 2,00%",PREF. JUNDIAI SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:14.740389,2417,96,2,EMPRÉSTIMO - PREF GOIANIA - 2.00%,PREF GOIANIA,"PREF. GOIANIA - 2,00%",PREF. GOIANIA GO,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T23:16:16.249376,2920,96,2,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:18.079010,2921,96,2.25,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.25%,Gov. RO,"GOV. RO - 2,25%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:19.438374,2922,96,2.3,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.30%,Gov. RO,"GOV. RO - 2,30%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:20.895333,2923,120,2.3,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.30%,Gov. RR,"GOV. RR - 2,30%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:22.348680,2924,120,2.4,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.40%,Gov. RR,"GOV. RR - 2,40%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:26.600076,2925,120,2.5,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.50%,Gov. RR,"GOV. RR - 2,50%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:27.940430,2926,96,1.64,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - PMSP - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:29.735466,2927,96,1.75,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - PMSP - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:31.258794,2928,96,1.96,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - PMSP - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:33.698260,2929,96,1.99,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - PMSP - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:35.175912,2930,96,2.09,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - PMSP - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:36.563217,2931,96,2.19,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - PMSP - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:38.871702,2932,96,2.29,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - PMSP - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:40.401603,2933,96,2.39,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - PMSP - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:42.152178,2934,96,2.5,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - PMSP - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:43.871216,2969,96,2.28,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.28%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,28%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:45.442839,2970,96,2.38,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.38%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,38%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:46.796931,2971,96,2.45,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.45%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,45%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:48.513138,2972,96,2.5,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.50%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:50.489179,2935,96,1.64,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - SEFAZ - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:51.944016,2936,96,1.75,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - SEFAZ - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:53.489543,2937,96,1.96,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - SEFAZ - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:54.932098,2938,96,1.99,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - SEFAZ - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:56.676352,2939,96,2.09,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - SEFAZ - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:58.229212,2940,96,2.19,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - SEFAZ - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:16:59.660449,2941,96,2.29,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - SEFAZ - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:03.707491,2942,96,2.39,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - SEFAZ - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:05.256367,2943,96,2.5,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - SEFAZ - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:06.873651,2944,96,1.64,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - SPPREV - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:08.531800,2945,96,1.75,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - SPPREV - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:10.441133,2946,96,1.96,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - SPPREV - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:11.782629,2947,96,1.99,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - SPPREV - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:13.248294,2948,96,2.09,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - SPPREV - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:16.455652,2949,96,2.19,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - SPPREV - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:18.996135,2950,96,2.29,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - SPPREV - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:21.418573,2951,96,2.39,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - SPPREV - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T23:17:23.109371,2952,96,2.5,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - SPPREV - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
